order,id,date,time,title,url,visitCount,typedCount,transition
8588,12627,1/4/2023,21:14:53,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth772728&response_type=permission id_token&scope=email profile openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth772728&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
8589,8170,1/4/2023,21:14:47,Sign In | iNeuron.ai,https://account.ineuron.ai/signin?domain=learn.ineuron.ai&redirectUrl=/,51,1,link
8590,8010,1/4/2023,21:14:44,Learn Dashboard | iNeuron.ai,https://learn.ineuron.ai/,203,0,link
8591,12555,1/4/2023,21:14:42,10th Dec Live Class Sensor fault training pipeline and batch prediction - Full Stack Data Science Bootcamp | iNeuron.ai,https://learn.ineuron.ai/lesson/10th-Dec-Live-Class-Sensor-fault-training-pipeline-and-batch-prediction/6394ce33e714c016cd532f47/course/Full-Stack-Data-Science-Bootcamp/6248124a006e09832559f938,30,0,link
8592,12612,1/4/2023,21:14:05,10th Dec Live Class Sensor fault training pipeline and batch prediction - Full Stack Data Science Bootcamp | iNeuron.ai,https://learn.ineuron.ai/lesson/10th-Dec-Live-Class-Sensor-fault-training-pipeline-and-batch-prediction/6394ce33e714c016cd532f47/course/Full-Stack-Data-Science-Bootcamp/6248124a006e09832559f938#,3,0,link
8593,12626,1/4/2023,21:14:00,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth12534&response_type=permission id_token&scope=email profile openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth12534&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
8594,12626,1/4/2023,21:14:00,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth12534&response_type=permission id_token&scope=email profile openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth12534&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
8595,12625,1/4/2023,21:13:50,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth660092&response_type=permission id_token&scope=email profile openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth660092&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
8596,12625,1/4/2023,21:13:50,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth660092&response_type=permission id_token&scope=email profile openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth660092&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
8597,12624,1/4/2023,21:13:31,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth79081&response_type=permission id_token&scope=email profile openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth79081&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
8598,12624,1/4/2023,21:13:30,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth79081&response_type=permission id_token&scope=email profile openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth79081&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
8599,12623,1/4/2023,21:13:00,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth372834&response_type=permission id_token&scope=email profile openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth372834&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
8600,12623,1/4/2023,21:12:58,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth372834&response_type=permission id_token&scope=email profile openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,https://accounts.google.com/o/oauth2/auth?redirect_uri=storagerelay%3A%2F%2Fhttps%2Faccount.ineuron.ai%3Fid%3Dauth372834&response_type=permission%20id_token&scope=email%20profile%20openid&openid.realm=&include_granted_scopes=true&client_id=873754397243-ea1pl8625494g9o9qk0p579l4f8c4omr.apps.googleusercontent.com&ss_domain=https%3A%2F%2Faccount.ineuron.ai&prompt=&fetch_basic_profile=true&gsiwebsdk=2,2,0,link
8601,8170,1/4/2023,21:11:36,Sign In | iNeuron.ai,https://account.ineuron.ai/signin?domain=learn.ineuron.ai&redirectUrl=/,51,1,link
8602,8010,1/4/2023,21:11:18,Learn Dashboard | iNeuron.ai,https://learn.ineuron.ai/,203,0,link
8603,12617,1/4/2023,21:10:50,Aps-sensor-fault-detection/modelevaluation.py at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/blob/main/sensor/components/modelevaluation.py,2,0,reload
8604,12622,1/4/2023,21:03:18,Post Attendee - Zoom,https://us06web.zoom.us/postattendee?mn=qRePcxLsAWwLzPeUYNGph8wLtp7NwuSnmTL7.9J8nxtQ3ojMKSW3n,1,0,link
8605,11077,1/4/2023,20:58:17,Launch Meeting - Zoom,https://us06web.zoom.us/j/89711815370#success,7,0,link
8606,11076,1/4/2023,20:58:14,Launch Meeting - Zoom,https://us06web.zoom.us/j/89711815370,7,0,link
8607,12603,1/4/2023,20:58:08,Join The Doubt Clearing Class Of Full Stack Data Science Bootcamp - chavanbhavesh60@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGrbtxTvqRFkdLbptTgkSmlZVjz,2,0,link
8608,12619,1/4/2023,19:34:08,Just a moment...,https://chat.openai.com/chat?__cf_chl_tk=_a6G9ypPCGh7oiT_1j9BzPSDPn4GtakLA9ZRp300OOA-1672841022-0-gaNycGzNE9E,1,0,link
8609,12618,1/4/2023,19:33:51,Just a moment...,https://chat.openai.com/chat?__cf_chl_rt_tk=_a6G9ypPCGh7oiT_1j9BzPSDPn4GtakLA9ZRp300OOA-1672841022-0-gaNycGzNE9E,1,0,link
8610,8517,1/4/2023,17:49:55,"Inbox (10,262) - chavanbhavesh60@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,148,0,link
8611,12617,1/4/2023,17:49:20,Aps-sensor-fault-detection/modelevaluation.py at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/blob/main/sensor/components/modelevaluation.py,2,0,link
8612,11436,1/4/2023,17:49:15,Aps-sensor-fault-detection/sensor/components at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/tree/main/sensor/components,39,0,reload
8613,10971,1/4/2023,17:48:47,Device Activation,https://github.com/login/device/success,45,0,link
8614,10971,1/4/2023,17:48:47,Device Activation,https://github.com/login/device/success,45,0,link
8615,10971,1/4/2023,17:48:46,Device Activation,https://github.com/login/device/success,45,0,form_submit
8616,10959,1/4/2023,17:48:32,Confirm access,https://github.com/login/device/authorize,69,0,link
8617,10959,1/4/2023,17:48:32,Confirm access,https://github.com/login/device/authorize,69,0,link
8618,10959,1/4/2023,17:48:32,Confirm access,https://github.com/login/device/authorize,69,0,form_submit
8619,10958,1/4/2023,17:48:30,Authorize application,https://github.com/login/device/confirmation,78,0,link
8620,10958,1/4/2023,17:48:29,Authorize application,https://github.com/login/device/confirmation,78,0,link
8621,10958,1/4/2023,17:48:29,Authorize application,https://github.com/login/device/confirmation,78,0,form_submit
8622,10957,1/4/2023,17:48:25,Device Activation,https://github.com/login/device,78,0,link
8623,10957,1/4/2023,17:48:25,Device Activation,https://github.com/login/device,78,0,link
8624,10957,1/4/2023,17:48:23,Device Activation,https://github.com/login/device,78,0,link
8625,11436,1/4/2023,17:45:41,Aps-sensor-fault-detection/sensor/components at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/tree/main/sensor/components,39,0,link
8626,12616,1/4/2023,17:45:36,Aps-sensor-fault-detection/modelevalution.py at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/blob/main/sensor/components/modelevalution.py,2,0,link
8627,12616,1/4/2023,17:45:36,Aps-sensor-fault-detection/modelevalution.py at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/blob/main/sensor/components/modelevalution.py,2,0,link
8628,11436,1/4/2023,17:45:36,Aps-sensor-fault-detection/sensor/components at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/tree/main/sensor/components,39,0,link
8629,11436,1/4/2023,17:45:31,Aps-sensor-fault-detection/sensor/components at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/tree/main/sensor/components,39,0,link
8630,11436,1/4/2023,17:45:31,Aps-sensor-fault-detection/sensor/components at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/tree/main/sensor/components,39,0,link
8631,11435,1/4/2023,17:45:31,Aps-sensor-fault-detection/sensor at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/tree/main/sensor,39,0,link
8632,11435,1/4/2023,17:45:28,Aps-sensor-fault-detection/sensor at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/tree/main/sensor,39,0,link
8633,11435,1/4/2023,17:45:28,Aps-sensor-fault-detection/sensor at main · Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection/tree/main/sensor,39,0,link
8634,10954,1/4/2023,17:45:27,Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection,69,0,link
8635,10954,1/4/2023,17:45:22,Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection,69,0,link
8636,10954,1/4/2023,17:45:22,Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection,69,0,link
8637,10954,1/4/2023,17:45:21,Bhavesh124/Aps-sensor-fault-detection,https://github.com/Bhavesh124/Aps-sensor-fault-detection,69,0,link
8638,7898,1/4/2023,17:45:20,Your Repositories,https://github.com/Bhavesh124?tab=repositories,188,5,link
8639,7898,1/4/2023,17:45:20,Your Repositories,https://github.com/Bhavesh124?tab=repositories,188,5,link
8640,7898,1/4/2023,17:45:18,Your Repositories,https://github.com/Bhavesh124?tab=repositories,188,5,link
8641,7898,1/4/2023,17:45:17,Your Repositories,https://github.com/Bhavesh124?tab=repositories,188,5,link
8642,8517,1/4/2023,17:42:58,"Inbox (10,262) - chavanbhavesh60@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,148,0,link
8643,10687,1/4/2023,16:30:59,Neuro Lab | iNeuron.ai,https://neurolab.ineuron.ai/my-labs,179,0,reload
8644,12614,1/4/2023,16:30:39,10th & 11th Dec FSDSbootcamp(aps-fault-detection-main).zip - Google Drive,https://drive.google.com/file/d/1vuEvjbgyK0Crlr4CcmIwqwKrVq3ZqhSo/view,4,0,link
8645,12614,1/4/2023,16:30:39,10th & 11th Dec FSDSbootcamp(aps-fault-detection-main).zip - Google Drive,https://drive.google.com/file/d/1vuEvjbgyK0Crlr4CcmIwqwKrVq3ZqhSo/view,4,0,link
8646,12614,1/4/2023,16:30:39,10th & 11th Dec FSDSbootcamp(aps-fault-detection-main).zip - Google Drive,https://drive.google.com/file/d/1vuEvjbgyK0Crlr4CcmIwqwKrVq3ZqhSo/view,4,0,link
8647,12614,1/4/2023,16:30:35,10th & 11th Dec FSDSbootcamp(aps-fault-detection-main).zip - Google Drive,https://drive.google.com/file/d/1vuEvjbgyK0Crlr4CcmIwqwKrVq3ZqhSo/view,4,0,link
8648,12613,1/4/2023,16:30:34,10th & 11th Dec FSDSbootcamp(aps-fault-detection-main).zip - Google Drive,https://drive.google.com/file/d/1vuEvjbgyK0Crlr4CcmIwqwKrVq3ZqhSo/view?usp=share_link,1,0,link
8649,10892,1/4/2023,16:30:27,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8650,11143,1/4/2023,16:30:24,aps-fault-detection/main.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/main.py,17,0,link
8651,11143,1/4/2023,16:30:23,aps-fault-detection/main.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/main.py,17,0,link
8652,10892,1/4/2023,16:30:23,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8653,10892,1/4/2023,16:30:18,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8654,10892,1/4/2023,16:30:17,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8655,10892,1/4/2023,16:30:15,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8656,12612,1/4/2023,16:30:11,10th Dec Live Class Sensor fault training pipeline and batch prediction - Full Stack Data Science Bootcamp | iNeuron.ai,https://learn.ineuron.ai/lesson/10th-Dec-Live-Class-Sensor-fault-training-pipeline-and-batch-prediction/6394ce33e714c016cd532f47/course/Full-Stack-Data-Science-Bootcamp/6248124a006e09832559f938#,3,0,link
8657,12612,1/4/2023,16:30:11,10th Dec Live Class Sensor fault training pipeline and batch prediction - Full Stack Data Science Bootcamp | iNeuron.ai,https://learn.ineuron.ai/lesson/10th-Dec-Live-Class-Sensor-fault-training-pipeline-and-batch-prediction/6394ce33e714c016cd532f47/course/Full-Stack-Data-Science-Bootcamp/6248124a006e09832559f938#,3,0,link
8658,10892,1/4/2023,16:29:22,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,reload
8659,11143,1/4/2023,16:29:19,aps-fault-detection/main.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/main.py,17,0,link
8660,11143,1/4/2023,16:29:19,aps-fault-detection/main.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/main.py,17,0,link
8661,10892,1/4/2023,16:29:19,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8662,10892,1/4/2023,16:23:24,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,reload
8663,10893,1/4/2023,16:23:22,aps-fault-detection/notebook at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/notebook,13,0,link
8664,10894,1/4/2023,16:19:57,aps-fault-detection/Scania_APS_failure_prediction.ipynb at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/notebook/Scania_APS_failure_prediction.ipynb,4,0,link
8665,10894,1/4/2023,16:19:56,aps-fault-detection/Scania_APS_failure_prediction.ipynb at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/notebook/Scania_APS_failure_prediction.ipynb,4,0,link
8666,10893,1/4/2023,16:19:56,aps-fault-detection/notebook at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/notebook,13,0,link
8667,10893,1/4/2023,16:19:52,aps-fault-detection/notebook at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/notebook,13,0,link
8668,10893,1/4/2023,16:19:52,aps-fault-detection/notebook at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/notebook,13,0,link
8669,10892,1/4/2023,16:19:52,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8670,10892,1/4/2023,16:19:33,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8671,10892,1/4/2023,16:19:33,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8672,10892,1/4/2023,16:19:32,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,reload
8673,10892,1/4/2023,16:19:29,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8674,10892,1/4/2023,16:19:29,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,link
8675,10892,1/4/2023,16:19:28,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,typed
8676,11143,1/4/2023,16:19:19,aps-fault-detection/main.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/main.py,17,0,link
8677,11143,1/4/2023,16:19:19,aps-fault-detection/main.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/main.py,17,0,link
8678,11143,1/4/2023,16:19:19,aps-fault-detection/main.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/main.py,17,0,link
8679,11143,1/4/2023,16:19:19,aps-fault-detection/main.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/main.py,17,0,link
8680,11143,1/4/2023,16:19:19,aps-fault-detection/main.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/main.py,17,0,link
8681,10892,1/4/2023,16:17:44,yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection,214,30,typed
8682,11144,1/4/2023,16:17:43,aps-fault-detection/sensor at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor,193,0,link
8683,11180,1/4/2023,16:17:42,aps-fault-detection/sensor/components at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor/components,199,0,link
8684,12130,1/4/2023,14:47:37,aps-fault-detection/model_evaluation.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/sensor/components/model_evaluation.py,46,0,link
8685,12130,1/4/2023,14:47:37,aps-fault-detection/model_evaluation.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/sensor/components/model_evaluation.py,46,0,link
8686,11180,1/4/2023,14:47:37,aps-fault-detection/sensor/components at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor/components,199,0,link
8687,11180,1/4/2023,14:47:34,aps-fault-detection/sensor/components at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor/components,199,0,link
8688,11180,1/4/2023,14:47:33,aps-fault-detection/sensor/components at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor/components,199,0,link
8689,11144,1/4/2023,14:47:33,aps-fault-detection/sensor at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor,193,0,link
8690,11144,1/4/2023,14:47:31,aps-fault-detection/sensor at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor,193,0,link
8691,12611,1/4/2023,14:42:02,python - NameError: name 'last' is not defined (though it's actually defined) - Stack Overflow,https://stackoverflow.com/questions/48655704/nameerror-name-last-is-not-defined-though-its-actually-defined,1,0,link
8692,12610,1/4/2023,14:41:59,[name 'latest_dir' is not defined] - Google Search,https://www.google.com/search?q=%5Bname+%27latest_dir%27+is+not+defined%5D&rlz=1C1CHBF_enIN855IN855&oq=%5Bname+%27latest_dir%27+is+not+defined%5D&aqs=chrome..69i57j33i10i160l4j33i22i29i30i625l3.1368j0j7&sourceid=chrome&ie=UTF-8,2,0,link
8693,12610,1/4/2023,14:41:57,[name 'latest_dir' is not defined] - Google Search,https://www.google.com/search?q=%5Bname+%27latest_dir%27+is+not+defined%5D&rlz=1C1CHBF_enIN855IN855&oq=%5Bname+%27latest_dir%27+is+not+defined%5D&aqs=chrome..69i57j33i10i160l4j33i22i29i30i625l3.1368j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
8694,12198,1/4/2023,14:41:10,aps-fault-detection/predictor.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/sensor/predictor.py,30,0,link
8695,12198,1/4/2023,14:41:10,aps-fault-detection/predictor.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/sensor/predictor.py,30,0,link
8696,11144,1/4/2023,14:41:10,aps-fault-detection/sensor at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor,193,0,link
8697,11144,1/4/2023,14:41:07,aps-fault-detection/sensor at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor,193,0,link
8698,11180,1/4/2023,14:41:06,aps-fault-detection/sensor/components at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor/components,199,0,link
8699,12130,1/4/2023,14:30:06,aps-fault-detection/model_evaluation.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/sensor/components/model_evaluation.py,46,0,link
8700,12130,1/4/2023,14:30:06,aps-fault-detection/model_evaluation.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/sensor/components/model_evaluation.py,46,0,link
8701,11180,1/4/2023,14:30:06,aps-fault-detection/sensor/components at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor/components,199,0,link
8702,11180,1/4/2023,14:30:03,aps-fault-detection/sensor/components at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor/components,199,0,link
8703,11180,1/4/2023,14:30:03,aps-fault-detection/sensor/components at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor/components,199,0,link
8704,11144,1/4/2023,14:30:03,aps-fault-detection/sensor at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor,193,0,link
8705,11144,1/4/2023,14:30:00,aps-fault-detection/sensor at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/tree/main/sensor,193,0,link
8706,10687,1/4/2023,14:28:41,Neuro Lab | iNeuron.ai,https://neurolab.ineuron.ai/my-labs,179,0,reload
8707,12198,1/4/2023,14:28:00,aps-fault-detection/predictor.py at main · yadav-avnish/aps-fault-detection,https://github.com/yadav-avnish/aps-fault-detection/blob/main/sensor/predictor.py,30,0,link
